@relation synthetic1
@attribute x real
@attribute y real
@attribute class {1,2}
@data
 1.42,-0.51,1
 1.87, 1.78,1
 1.64,-1.04,1
-0.76,-0.47,1
-0.53,-1.24,1
 0.97, 0.14,1
-1.78, 0.20,1
-1.72,-0.65,1
-0.16,-1.32,1
 1.70,-0.77,1
-0.03,-1.09,1
 0.62,-0.30,1
-1.13,-1.93,1
 0.19,-1.21,1
-1.25,-0.42,1
 0.53, 0.77,1
-1.60,-1.96,1
 1.83, 1.04,1
 0.11,-0.94,1
 0.41, 1.24,1
-0.60, 0.69,1
-0.04,-0.89,1
-0.44,-0.86,1
-1.74,-1.31,1
 0.86,-0.23,1
-0.36,-1.57,1
 0.20,-1.08,1
 0.45, 1.48,1
-0.18, 1.56,1
-0.40,-0.83,1
-0.94,-0.17,1
-1.37, 1.92,1
-0.47,-1.80,1
-0.39,-1.96,1
-1.41, 0.52,1
-0.15, 1.45,1
-0.28,-1.37,1
-2.00,-0.03,1
-0.70,-0.06,1
 0.35,-0.01,1
-1.62,-1.38,1
-1.63, 1.17,1
 0.31,-0.23,1
 1.34, 0.05,1
-1.66, 1.33,1
 1.78,-0.78,1
-1.93,-0.87,1
-0.53,-1.89,1
-1.67, 1.31,1
 1.46,-1.30,1
 0.93,-1.79,1
-0.08, 1.22,1
 1.82, 1.87,1
-0.15,-1.17,1
 1.60, 1.97,1
 0.46,-1.32,1
 0.82, 1.70,1
-1.58,-1.47,1
-1.30,-1.47,1
-0.25, 0.01,1
 1.86,-0.81,1
 0.81, 1.50,1
-0.04, 1.60,1
 0.63, 1.35,1
-1.65,-1.63,1
 0.03,-1.13,1
-1.82, 1.01,1
-1.78,-0.42,1
-0.78, 1.58,1
-0.94, 0.48,1
-0.08, 0.90,1
-1.34, 0.49,1
-0.31,-0.41,1
-0.96,-0.32,1
 1.07, 0.41,1
 0.04,-0.47,1
 0.87, 0.17,1
-0.42,-1.89,1
-0.86, 1.84,1
-1.62, 1.04,1
 1.64, 1.14,1
 1.71,-1.49,1
-1.17,-1.90,1
-1.41,-1.41,1
-1.52, 1.67,1
-1.67, 0.22,1
-0.18,-0.86,1
 1.48, 1.79,1
 0.83, 0.00,1
 1.74, 0.98,1
 1.07,-1.71,1
-0.49,-1.07,1
-2.00,-1.05,1
 0.55, 0.37,1
-0.91, 1.51,1
-0.31,-0.59,1
-1.23,-1.62,1
 1.72,-0.58,1
-1.20,-1.98,1
-1.18, 0.11,1
-0.76,-1.76,1
-1.89,-0.27,1
 1.18, 1.96,1
-1.53, 0.84,1
-0.18,-1.09,1
 1.21, 0.45,1
 1.15, 1.89,1
-1.53,-1.66,1
-0.88, 0.37,1
-1.74, 1.24,1
 0.21, 0.99,1
-0.76, 1.71,1
-0.91,-0.08,1
 1.11, 0.40,1
-0.12,-0.52,1
-1.73, 0.61,1
-1.33, 0.13,1
 1.23, 1.86,1
-0.55, 1.47,1
-0.76, 0.53,1
-1.85,-0.68,1
-0.66, 0.51,1
 1.26,-1.57,1
 1.57, 0.90,1
 0.08,-1.26,1
 0.07,-0.18,1
-0.18,-0.02,1
-1.71, 1.04,1
-1.73,-1.11,1
-1.19,-1.95,1
 1.72, 0.48,1
 0.44,-1.09,1
-0.96, 0.02,1
-0.72,-1.81,1
-1.85, 0.87,1
 1.52, 0.96,1
-0.29,-1.97,1
 1.22,-0.50,1
-1.31, 0.53,1
-1.74,-1.29,1
 0.07, 1.59,1
-1.90,-1.89,1
-1.90,-1.74,1
-0.29,-0.00,1
-1.19, 1.82,1
-0.48, 0.25,1
 0.07, 1.20,1
 1.83, 1.37,1
 0.04,-0.33,1
 1.72,-1.49,1
-0.59, 0.30,1
-0.43, 1.38,1
 0.69,-1.68,1
 1.92,-1.37,1
 0.03, 2.00,1
 0.15,-1.93,1
-0.05,-0.86,1
-1.44, 1.27,1
 1.61,-0.60,1
 0.13, 1.15,1
 0.91,-1.53,1
 1.72, 0.93,1
 1.46,-1.86,1
-1.48,-1.36,1
 1.45,-1.91,1
-0.78,-0.13,1
 1.62, 0.89,1
 1.63,-1.89,1
 1.92, 1.67,1
-0.96, 1.50,1
-1.97,-0.39,1
-0.38,-0.12,1
 0.99, 0.09,1
 0.18, 1.17,1
 1.42, 0.58,1
 1.61, 0.94,1
-0.50, 0.95,1
-0.24, 1.60,1
-0.83,-0.07,1
 1.54, 1.54,1
-1.80,-1.17,1
-1.74, 0.17,1
-0.39,-1.24,1
-1.45, 0.13,1
 0.49, 0.96,1
 1.23, 0.55,1
 1.65, 1.16,1
-1.45,-1.63,1
-0.19,-1.13,1
 0.38,-0.63,1
 1.66,-1.93,1
 0.97, 0.12,1
 1.46, 0.66,1
 0.56, 0.18,1
-1.75, 0.97,1
 1.94, 1.71,1
-0.34, 1.23,1
 1.98, 0.99,1
-1.50, 1.62,1
-0.44, 1.51,1
 1.75,-0.95,1
-0.55, 0.31,1
-0.18,-0.39,1
-1.64, 0.39,1
-1.33, 1.63,1
 1.50, 0.27,1
-0.03,-0.22,1
-0.25,-0.37,1
-1.92, 1.43,1
-1.70,-0.94,1
 1.98, 1.12,1
-1.82, 0.39,1
 1.86, 0.02,1
-0.15,-1.36,1
 1.68, 1.50,1
 0.46, 0.02,1
 1.64,-1.11,1
 0.99, 0.28,1
-0.51, 1.88,1
-0.47, 0.94,1
 1.34, 0.11,1
 0.66,-1.93,1
 1.41, 1.55,1
-0.16,-1.18,1
-1.20, 0.31,1
 0.34,-2.00,1
 1.94,-0.61,1
 1.73, 0.03,1
 1.93, 0.34,1
 1.66,-1.38,1
-0.09,-0.63,1
-0.59, 1.54,1
 1.36,-1.40,1
-0.41, 1.20,1
-1.46,-0.15,1
-1.53, 0.96,1
-1.19, 0.04,1
 1.56, 0.33,1
-1.97,-1.94,1
 0.55, 1.68,1
-1.53, 1.22,1
 0.34,-0.81,1
 1.58,-0.93,1
-1.05,-1.92,1
-1.18, 0.15,1
 1.88, 1.50,1
 0.41,-1.32,1
-0.41, 0.09,1
-1.02, 0.50,1
-0.56, 0.03,1
 1.25,-1.56,1
-1.72, 1.61,1
-1.52, 0.38,1
-0.34, 1.22,1
 1.61, 0.41,1
 0.22, 1.37,1
 0.18, 1.34,1
-0.20,-0.47,1
-0.81,-1.77,1
-1.59,-1.80,1
-0.12, 1.88,1
 1.10,-1.70,1
-0.55,-0.47,1
-1.97, 1.93,1
 1.02,-0.16,1
-0.65,-0.61,1
 0.32, 1.52,1
-1.58, 1.92,1
-1.51,-0.42,1
 0.88, 0.36,1
-0.38,-0.23,1
 1.88,-1.02,1
-0.79,-0.08,1
-0.30, 1.34,1
-1.19,-0.45,1
-1.35, 0.41,1
-0.98, 1.99,1
-0.61,-0.17,1
 1.65,-1.65,1
-0.24,-0.78,1
 2.00, 0.60,1
 0.29,-0.45,1
 0.82, 0.21,1
 0.96,-1.83,1
 1.06,-0.38,1
-1.46,-0.24,1
 0.58, 1.90,1
-1.06, 0.30,1
-0.50,-1.25,1
-0.30,-1.66,1
 1.40,-0.26,1
 0.58, 0.57,1
-1.72, 0.97,1
-0.18,-0.20,1
 0.26,-1.89,1
-0.53,-1.20,1
-1.05, 0.03,1
 0.56,-1.98,1
 1.39,-0.47,1
 0.84,-0.49,1
 0.19,-1.29,1
 0.39, 1.25,1
 0.27, 1.08,1
 0.56,-0.09,1
-1.69, 1.65,1
-1.69, 0.31,1
-1.19,-1.56,1
-1.99,-0.70,1
-1.59,-1.06,1
 1.94,-0.68,1
-0.51,-0.59,1
-0.64,-1.57,1
-0.89, 1.50,1
-1.58, 0.69,1
 1.66, 1.54,1
 1.80,-1.58,1
 0.46,-0.77,1
 0.28, 1.94,1
 1.05, 0.08,1
-1.86,-0.72,1
 1.88,-0.79,1
-1.50,-0.12,1
 1.46,-1.59,1
 0.92,-0.21,1
-0.18,-1.63,1
-0.74, 1.53,1
-1.91,-0.26,1
 1.88, 1.59,1
 0.59,-0.46,1
 0.23,-1.39,1
 0.19,-1.49,1
-1.58, 0.82,1
 1.26, 1.88,1
 0.09, 0.66,1
-1.38, 1.53,1
 1.54, 0.22,1
 0.53, 0.42,1
-1.33, 0.24,1
-0.40,-1.19,1
-0.11,-0.44,1
 0.35,-0.77,1
-1.86,-0.96,1
 0.56,-1.97,1
 1.60, 1.34,1
-1.60,-0.84,1
-0.05, 1.52,1
-0.64,-0.31,1
-0.40, 1.34,1
 2.00, 0.52,1
 1.51,-1.13,1
 1.92, 0.33,1
-0.05, 1.51,1
-1.19, 0.11,1
-1.74, 0.58,1
 0.12, 0.53,1
-0.54,-0.48,1
-1.93,-0.79,1
 0.11, 1.74,1
-0.67, 1.76,1
-1.56,-1.93,1
 0.39,-1.32,1
 1.23, 0.34,1
 1.68, 0.10,1
-1.59,-0.81,1
-0.54,-1.90,1
 1.54, 1.49,1
-0.04,-0.19,1
-0.76, 1.72,1
 1.56, 0.28,1
 1.53,-1.56,1
 1.51, 0.55,1
 0.03, 0.31,1
-0.48,-1.63,1
 0.51, 1.45,1
-1.22,-1.63,1
-1.26,-0.02,1
 1.04, 0.09,1
-1.25, 0.43,1
 1.68,-1.90,1
-1.99,-0.60,1
 0.11, 1.92,1
-1.23,-0.13,1
-1.65,-1.58,1
 1.56,-1.34,1
-1.45,-1.25,1
 1.51, 0.01,1
 1.81,-1.44,1
 0.85,-0.42,1
-0.03,-0.90,1
 0.77,-0.55,1
 1.34, 0.43,1
 0.04,-0.27,1
 0.34, 1.65,1
 1.68,-0.40,1
-1.98,-1.49,1
-0.85, 0.07,1
 0.52, 1.82,1
-1.63,-1.35,1
 1.06,-1.58,1
 1.53, 0.33,1
 1.12, 0.28,1
-1.35, 0.10,1
 0.36,-0.26,1
 1.99,-1.58,1
 0.33, 0.48,1
-0.24, 1.46,1
 1.80, 0.97,1
 0.21, 1.14,1
-1.82,-1.06,1
-0.52, 0.74,1
 0.52, 0.55,1
-1.98,-1.45,1
-1.12,-0.01,1
 1.51,-0.38,1
 0.81, 1.68,1
 1.50, 0.65,1
-1.74,-0.86,1
-0.58,-1.49,1
 1.80, 1.15,1
 1.78,-0.29,1
 1.49,-1.92,1
-0.15, 1.56,1
-1.91, 0.12,1
-1.97,-1.44,1
-1.66, 1.63,1
 1.92, 0.42,1
 0.88, 0.20,1
 1.78,-1.60,1
-1.38,-1.81,1
 1.08,-0.30,1
 1.71, 1.43,1
 1.28,-1.53,1
-1.61, 0.08,1
 1.47, 1.83,1
-0.68, 1.55,1
 0.21,-1.27,1
 0.14,-0.75,1
 0.00, 1.13,1
 0.83,-1.82,1
 0.10, 0.32,1
-0.23,-0.78,1
 1.88,-1.16,1
 1.69,-1.62,1
-1.46, 2.00,1
 0.66,-0.20,1
-0.72, 0.49,1
-1.42, 1.34,1
-0.30, 0.62,1
 0.53, 0.33,1
-0.12, 1.11,1
 1.33,-1.39,1
 1.31,-0.41,1
 1.76,-0.19,1
 1.37,-0.17,1
-1.60,-1.11,1
-0.58, 0.59,1
-0.12,-1.36,1
 1.09,-0.31,1
 0.04,-0.46,1
-0.18, 0.67,1
-1.93, 0.70,1
 0.22,-0.11,1
 1.42,-0.07,1
 0.46, 1.41,1
-0.37, 1.81,1
 0.41, 1.86,1
-1.63,-0.56,1
 0.82,-1.73,1
 1.15,-1.51,1
-1.38,-1.61,1
-0.52, 1.98,1
 0.90, 0.23,1
-0.18, 1.43,1
-0.50,-0.38,1
 1.12,-0.23,1
-1.35, 0.56,1
-1.32,-1.75,1
 1.06, 0.50,1
-0.89,-1.58,1
 0.00, 0.72,1
 0.06,-0.44,1
 1.11, 0.33,1
-1.85, 1.61,1
 0.77,-1.88,1
-1.85, 1.30,1
 0.67,-1.64,1
-0.13,-0.39,1
 0.35,-1.44,1
-0.43,-1.82,1
 1.78,-1.23,1
 1.48, 1.45,1
-1.49,-0.06,1
 0.38, 0.55,1
-1.78,-1.19,1
 0.87,-0.36,1
 1.27,-0.30,1
-0.44,-0.17,1
-1.56, 1.41,1
-1.84,-0.90,1
 1.21, 0.46,1
-0.43, 1.94,1
 0.67, 1.45,1
 1.28,-0.43,1
-0.21, 1.38,1
 1.27, 0.52,1
-1.43, 0.17,1
 0.18,-0.75,1
-1.56,-1.33,1
-1.96,-0.06,1
 0.17,-0.43,1
-1.36,-0.25,1
 1.47, 0.03,1
-1.51,-0.13,1
 1.85,-0.03,1
 1.08, 1.55,1
-1.05, 0.38,1
 0.29,-1.90,1
 1.60,-2.00,1
 1.83, 0.38,1
 1.74, 0.85,1
 0.09, 1.22,1
-0.62, 1.51,1
 0.33, 0.53,1
-1.36, 1.58,1
 1.82, 1.10,1
-0.33, 1.47,1
 0.71, 1.57,1
 0.49, 0.65,1
 0.60,-0.38,1
 0.42,-0.67,1
-0.18, 1.10,1
 0.11,-1.36,1
-0.69, 1.64,1
-0.68,-1.87,1
 1.58, 0.55,1
-0.37,-0.49,1
 1.76, 0.64,1
 1.59,-0.76,1
 0.50,-0.79,1
-0.07, 1.23,1
-1.58,-0.07,1
-1.51,-1.48,1
-1.61,-1.31,1
-1.57, 0.61,1
 0.76,-1.93,1
 0.30, 0.63,1
 0.14, 1.42,1
-2.00, 1.85,1
 1.66, 1.09,1
 0.23, 0.14,1
-0.58,-0.67,1
 0.32, 0.54,1
-1.46, 1.42,1
-0.97, 0.22,1
 0.35,-0.19,1
-1.91,-0.76,1
-0.66,-0.04,1
 0.63, 0.64,1
-1.43,-1.67,1
 1.84,-1.18,1
-1.96,-1.42,1
 1.74,-1.22,1
-0.17, 1.30,1
-1.36, 0.33,1
 0.28,-1.96,1
 1.44,-0.43,1
 0.50,-1.74,1
-0.15,-1.78,1
 0.42,-1.36,1
-0.22,-1.82,1
-1.50, 0.70,1
-1.69,-0.91,1
-1.95,-1.36,1
 0.17,-0.73,1
 0.12,-1.88,1
-0.40, 1.30,1
 1.07, 1.57,1
 1.44,-1.45,1
 1.65, 1.64,1
-0.15, 0.02,1
 1.81, 0.15,1
-0.31, 0.85,1
 0.22, 1.61,1
 1.62, 1.80,1
 1.88,-0.99,1
 1.95,-1.66,1
-0.87,-0.45,1
-1.61,-0.15,1
-0.09, 0.33,1
 0.78,-0.44,1
-0.50,-1.58,1
 0.58, 1.77,1
 0.03, 0.84,1
 1.26,-1.74,1
-1.50, 0.52,1
-1.64, 0.57,1
-1.39, 0.19,1
 0.31, 1.96,1
-0.16,-0.28,1
-1.31, 0.17,1
 1.44,-0.29,1
-0.98, 1.77,1
 1.66,-0.93,1
 0.02,-1.37,1
 1.44, 0.17,1
 1.96,-0.76,1
-1.43,-1.75,1
-1.87, 0.02,1
-1.73,-0.82,1
 0.32, 0.31,1
 0.01, 0.45,1
-0.49, 0.69,1
-0.30,-1.20,1
-1.40, 1.80,1
-0.55,-0.56,1
 0.16,-0.50,1
-1.85, 1.37,1
 1.46,-0.02,1
 0.83, 1.59,1
-1.23, 0.54,1
-1.22, 1.71,1
 1.13, 1.68,1
 0.49, 0.01,1
-1.96,-1.23,1
-0.78, 1.74,1
 0.13, 0.61,1
 0.87,-1.65,1
-1.52, 1.30,1
-1.80,-0.51,1
 0.26,-1.40,1
-1.99,-1.54,1
 1.11, 0.41,1
 1.77, 1.29,1
-0.43, 0.05,1
 0.91, 0.10,1
-1.69, 1.03,1
 1.37,-1.77,1
 0.55, 0.46,1
-0.34,-0.97,1
-0.64, 0.33,1
 1.63,-1.86,1
-1.96, 0.93,1
-1.83, 1.00,1
-0.45, 0.10,1
 1.18,-0.50,1
 1.51,-0.04,1
-0.95, 1.76,1
 1.83, 0.74,1
-0.52, 0.78,1
 0.08, 1.15,1
 2.00, 1.80,1
-0.46, 0.08,1
-0.44, 1.08,1
-1.89, 0.30,1
-0.20,-0.65,1
-0.17,-1.07,1
-1.63, 0.49,1
-0.14,-0.91,1
 1.43, 0.43,1
-1.15,-1.48,1
 0.47, 0.13,1
-1.81,-0.28,1
-1.70,-0.83,1
-1.68,-1.86,1
-1.57, 1.08,1
-0.56, 0.41,1
-0.37, 1.67,1
 1.68,-1.51,1
-1.13, 0.48,1
-1.58,-0.31,1
-0.83, 1.55,1
-0.48, 1.17,1
-0.10,-0.38,1
 0.64,-0.47,1
 1.04, 1.90,1
 0.76, 0.23,1
 1.87,-0.37,1
-0.01,-0.37,1
-1.75, 1.19,1
-0.61,-0.14,1
 0.00, 0.40,1
-1.10,-1.78,1
 0.96, 0.27,1
-0.90,-1.82,1
-1.45, 1.93,1
 0.38, 0.37,1
-0.20, 0.87,1
 1.16, 0.26,1
 1.61,-0.79,1
-1.60,-0.90,1
 0.06, 0.96,1
-1.28,-1.41,1
-0.29,-0.89,1
-0.65, 0.48,1
-1.24, 1.55,1
-1.75,-1.85,1
 0.16,-1.35,1
-1.58, 1.39,1
-0.30,-0.69,1
-1.07, 0.19,1
-1.91, 1.90,1
-1.32, 0.44,1
 1.87, 0.73,1
 1.77,-0.91,1
-1.74,-0.61,1
-0.13,-0.33,1
 1.82, 1.45,1
-1.87, 0.38,1
-0.76,-1.81,1
-1.48,-0.61,1
 0.59, 0.05,1
 1.66,-0.22,1
-1.11,-0.16,1
 0.55,-1.70,1
-1.51, 0.63,1
 1.95,-1.53,1
-0.29,-0.74,1
-1.14,-1.78,1
-1.48,-0.37,1
-1.93,-1.65,1
-0.78,-1.52,1
-0.38, 1.65,1
 1.39,-1.38,1
-0.59, 1.74,1
-1.45, 1.42,1
 1.44,-0.31,1
-0.47, 1.34,1
-1.08, 0.08,1
-1.36,-0.13,1
-1.54,-0.33,1
 0.40, 1.13,1
 0.42, 1.66,1
-1.32,-0.09,1
 0.41,-0.69,1
-1.29, 0.58,1
 1.76, 1.04,1
 0.43,-0.02,1
 1.17, 1.94,1
 1.54, 1.15,1
 0.10,-1.80,1
-1.25, 1.43,1
-1.70, 1.03,1
-0.16,-1.76,1
-1.86,-1.69,1
 1.99,-0.25,1
 1.75, 0.40,1
-0.00, 0.63,1
 1.45, 1.77,1
-1.36, 1.84,1
-0.03,-0.20,1
-1.81, 0.26,1
 2.00,-1.10,1
-0.32, 0.68,1
-1.18,-1.56,1
 1.73,-0.78,1
 1.68,-1.89,1
-1.63, 0.07,1
-0.30,-1.88,1
 1.39,-1.93,1
 1.65,-0.65,1
 1.49,-0.57,1
-0.22,-1.15,1
 1.24, 0.56,1
-1.29, 0.49,1
-0.93, 0.32,1
 1.87, 0.01,1
 1.69, 0.22,1
 1.23,-0.32,1
 1.78, 0.90,1
-1.68,-1.55,1
 1.05, 0.26,1
-0.04,-1.91,1
-1.75, 1.91,1
 0.61,-1.89,1
 1.40,-0.21,1
 0.67,-1.70,1
 0.35, 1.74,1
-0.07, 1.32,1
-0.42, 0.91,1
-0.63, 0.43,1
-0.22,-1.80,1
 0.67,-0.24,1
-0.12, 1.04,1
-0.26,-1.68,1
-0.66,-1.38,1
 1.77, 1.13,1
-1.94,-0.83,1
 0.00, 0.56,1
 1.65, 1.08,1
 1.31, 0.45,1
 0.98,-1.64,1
-0.86,-1.92,1
 0.23, 1.30,1
-1.46, 1.93,1
-1.63, 1.30,1
 1.25, 1.82,1
 1.61, 1.13,1
-0.14, 1.02,1
 0.41,-0.12,1
-0.45, 0.21,1
-0.58,-0.56,1
-1.01,-0.15,1
-1.71, 1.42,1
-1.93,-1.25,1
 0.24,-1.80,1
 0.33, 1.72,1
-0.88, 1.85,1
-1.11,-1.84,1
-0.74, 1.83,1
 1.68,-1.04,1
-0.81,-0.04,1
-0.50,-1.03,1
-0.67, 1.89,1
 1.68,-0.66,1
-0.67,-0.39,1
-1.33,-0.07,1
 0.25,-1.02,1
 1.51,-1.29,1
-1.13,-1.66,1
 0.10,-0.82,1
 0.07, 0.14,1
-0.58,-1.63,1
 0.92, 1.78,1
 0.50, 0.59,1
-1.69, 0.87,1
-1.35,-0.25,1
 0.16, 1.78,1
 0.45, 0.06,1
-0.87, 1.91,1
-0.88, 0.28,1
 1.53,-1.96,1
 0.45,-1.99,1
 0.79,-1.76,1
 1.21, 0.11,1
-0.25,-1.64,1
-0.17,-0.45,1
 0.14,-0.74,1
-0.63, 1.91,1
-1.04, 0.40,1
 0.31,-1.40,1
 1.04,-0.46,1
-1.51, 1.25,1
 0.16, 0.56,1
-1.91,-1.55,1
 1.15,-1.97,1
 0.72, 0.58,1
-1.69, 0.79,1
-0.63,-1.61,1
 1.17, 1.76,1
-1.66, 1.91,1
 1.50, 1.40,1
-1.20,-1.97,1
 1.77,-1.82,1
 1.70,-0.83,1
-1.67, 1.17,1
-1.04, 1.60,1
 1.12, 0.12,1
 0.85, 0.07,1
 1.77, 1.59,1
 0.00, 1.21,1
 0.24,-0.67,1
-0.67,-1.45,1
-1.62,-0.56,1
 1.48, 1.50,1
 1.76,-1.70,1
-1.94,-1.75,1
-0.44, 0.09,1
 0.64,-1.35,1
-1.95,-1.53,1
-1.72,-0.87,1
-1.10, 0.42,1
 1.31,-1.67,1
-1.60,-0.10,1
 1.68,-1.73,1
 1.71, 1.15,1
 0.30,-1.81,1
-0.64, 0.04,1
-1.63,-0.99,1
 1.84,-0.69,1
 1.10,-1.92,1
-1.45, 0.59,1
 0.39,-1.20,1
 1.35, 1.84,1
-1.56,-1.91,1
 0.27, 0.88,1
-1.48,-1.17,1
 1.66, 1.17,1
-1.24,-1.67,1
 0.15, 0.39,1
-1.50,-0.27,1
-0.71,-1.76,1
 0.16,-1.71,1
-0.34, 1.66,1
 1.36, 1.60,1
-0.37,-0.99,1
-1.94, 0.33,1
 1.76,-1.56,1
-0.70, 0.04,1
 0.86,-0.16,1
 1.90, 0.28,1
 0.72, 0.09,1
 1.68,-1.86,1
 1.39,-0.50,1
 0.03, 0.90,1
 0.90, 1.95,1
 0.12,-1.27,1
-0.46,-0.71,1
-0.34,-0.23,1
 1.42,-1.46,1
 1.70, 0.61,1
-0.95, 1.57,1
-0.21,-1.55,1
-1.91,-1.96,1
 0.56,-0.48,1
-1.84, 1.74,1
 0.48, 1.85,1
-1.37, 1.76,1
-1.96,-1.95,1
-0.72,-1.82,1
-1.32, 1.77,1
 0.28, 1.86,1
-0.05,-1.08,1
 1.95, 0.26,1
-1.49, 1.14,1
-1.51, 1.75,1
-0.31,-0.57,1
-0.56,-1.31,1
-0.17,-1.43,1
-0.29, 1.07,1
 1.65,-1.47,1
-0.46,-0.57,1
 1.23,-1.95,1
-1.60, 1.93,1
 1.55, 0.19,1
-0.29,-0.37,1
 0.08, 0.99,1
-0.54,-0.78,1
 0.32,-1.72,1
-0.37,-0.83,1
 1.75,-1.32,1
 0.48, 0.88,1
 0.83,-1.88,1
 0.61,-1.47,1
-0.27, 1.32,1
 1.75,-1.77,1
 1.54,-0.45,1
-1.78,-1.52,1
-0.72,-1.63,1
 0.42,-1.62,1
-1.75, 0.09,1
 0.58, 0.42,1
 1.87,-0.23,1
 0.78,-0.46,1
 0.09, 1.35,1
-1.28,-1.51,1
-1.29, 0.47,1
 0.55, 1.51,1
-1.01, 0.37,1
-0.58, 0.72,1
 0.44,-1.31,1
-0.61,-0.25,1
-1.30, 0.23,1
 1.81, 0.30,1
-1.20,-1.68,1
-0.63, 1.90,1
 0.35,-0.21,1
-1.79,-0.30,1
 0.84, 0.01,1
 1.73,-0.69,1
 1.30,-0.36,1
-0.52, 0.62,1
-0.59,-1.46,1
-1.67, 1.97,1
-1.94, 1.95,1
-0.25, 0.53,1
-1.38, 0.06,1
 0.73, 0.42,1
-1.19,-0.27,1
-1.92, 0.37,1
 1.74,-0.97,1
-0.42, 0.77,1
 0.10,-1.28,1
 1.49,-1.56,1
-1.32, 0.07,1
 0.73, 1.83,1
-1.70, 1.60,1
 0.56,-1.88,1
-1.36, 1.38,1
-0.55,-0.08,1
-1.11, 0.40,1
-0.33, 1.90,1
-0.32,-0.82,1
 0.46, 1.36,1
-1.41, 1.51,1
-0.14,-0.52,1
 0.64, 0.21,1
 1.35,-0.46,1
-0.05, 0.97,1
 1.28,-1.69,1
-0.19,-0.06,1
 1.22,-1.69,1
 0.72, 1.96,1
-1.78, 1.89,1
 0.02,-0.36,1
-1.55, 1.67,1
 1.84, 1.74,1
-0.67,-1.70,1
 0.92, 0.26,1
 1.64, 0.23,1
-1.88,-1.04,1
 0.41,-1.60,1
-0.49,-0.73,1
 1.56, 0.33,1
 0.99, 1.64,1
 0.19,-1.87,1
-1.71, 1.42,1
 1.47,-1.85,1
 0.46, 1.43,1
-0.01,-1.42,1
 0.03, 0.02,1
-1.33,-1.84,1
-1.19,-1.89,1
-1.61,-1.94,1
 1.58,-0.27,1
-0.25,-0.11,1
-0.15,-1.12,1
-1.05, 0.12,1
-1.24,-1.57,1
-0.47,-0.66,1
-1.99, 0.76,1
-1.60, 0.80,1
 1.83, 1.18,1
 1.97,-0.89,1
 1.66,-1.58,1
 0.36, 1.14,1
-1.35,-1.83,1
 1.16,-0.05,1
 1.95,-0.51,1
-1.90,-0.20,1
 0.84, 1.49,1
 0.90,-1.89,1
 0.72,-0.37,1
-0.08, 0.88,1
 0.69, 0.07,1
-1.57, 0.32,1
 1.57, 1.28,1
 1.36, 1.94,1
-1.67, 0.71,1
 0.77,-1.84,1
 0.61,-1.58,1
 1.01,-1.82,1
-1.78, 0.36,1
-0.90,-0.27,1
 1.44,-1.84,1
-0.40,-1.15,1
-1.89, 0.58,1
-0.05, 0.98,1
-0.08, 1.39,1
 1.35, 1.97,1
 0.13, 0.34,1
 1.38, 0.40,1
-0.38,-1.64,1
 1.10,-1.79,1
-1.69,-1.83,1
 0.46,-1.65,1
 0.38, 0.61,1
-1.54, 1.92,1
-0.20, 1.66,1
 0.16, 0.43,1
-1.52,-1.28,1
-1.87, 0.62,1
-1.90, 0.10,1
 0.19, 0.46,1
 1.91,-1.60,1
-0.72, 1.59,1
 0.90, 0.16,1
 0.16,-1.85,1
-1.52,-1.35,1
 0.34,-0.71,1
-0.43,-1.16,1
-1.63,-0.63,1
 1.20, 0.18,1
 1.89,-0.38,1
 1.78,-1.34,1
 0.67, 1.76,1
 0.74, 0.20,1
-0.39,-0.80,1
-0.89,-1.89,1
-0.59, 0.18,1
 1.41, 0.19,1
-0.38,-1.14,1
-0.63,-0.61,1
 0.59, 1.78,1
-0.21,-1.49,1
-1.54,-0.30,1
 0.62, 0.36,1
 0.46,-0.68,1
 0.12,-1.42,1
-1.85,-1.92,1
-0.14,-1.90,1
 0.16,-1.67,1
 1.52,-1.23,1
-0.17, 1.47,1
 0.42, 0.25,1
 0.70,-1.80,1
 0.35, 0.10,1
 1.39,-0.51,1
 1.76, 0.16,1
 1.77,-1.58,1
-0.60, 0.48,1
-0.10,-1.59,1
 0.40,-1.05,1
 1.00, 0.37,1
-0.81,-1.74,1
 1.27, 0.56,1
-1.42,-0.41,1
-0.43, 1.97,1
 0.10, 1.07,1
 0.22,-0.64,1
-0.19,-0.24,1
 0.36,-0.60,1
-0.86,-1.79,1
 0.46,-1.22,1
-0.16,-1.77,1
-1.40,-0.47,1
-1.54,-0.01,1
-0.41,-0.60,1
-1.61, 0.52,1
-1.66, 0.79,1
 1.67, 0.19,1
 1.29, 0.36,1
-0.28, 1.96,1
-0.31, 0.79,1
 1.40,-0.04,1
 0.10,-0.79,1
-0.66,-0.17,1
-0.14, 0.78,1
 1.50, 1.96,1
-0.99, 0.03,1
-0.18,-0.96,1
-0.27,-1.42,1
 0.60, 0.67,1
 0.11,-0.86,1
 1.37,-1.93,1
 1.09,-1.73,1
 1.59,-1.57,1
-0.64,-1.43,1
-0.41,-1.63,1
-0.12,-0.97,1
-1.03,-1.69,1
-0.54,-0.37,1
-0.28, 1.45,1
 1.74,-0.39,1
 1.98,-1.26,1
-1.09,-0.01,1
-0.44, 1.34,1
-1.73, 1.36,1
 1.58,-0.10,1
 1.04, 0.46,1
 0.81, 1.60,1
 0.64, 1.96,1
-0.26,-0.78,1
-1.04,-2.00,1
