@relation synthetic1
@attribute x real
@attribute y real
@attribute class {1,2}
@data
-0.28, 0.90,1
 0.21,-0.32,1
-0.94, 0.21,1
-1.69, 1.58,1
 0.03, 0.92,1
 1.05,-1.94,1
-0.23, 0.25,1
-0.95,-0.00,1
 1.77,-1.89,1
 0.92, 1.61,1
-0.24, 0.49,1
 0.21,-1.27,1
 0.50, 0.22,1
 1.25,-1.77,1
 1.37,-0.64,1
-0.73, 1.65,1
-0.32,-1.42,1
 1.28, 0.47,1
 1.81, 0.11,1
-0.71,-0.52,1
-0.56, 1.64,1
-0.04, 1.49,1
 1.67, 0.14,1
-0.81, 0.13,1
 0.48, 0.38,1
-0.35, 0.80,1
-1.84,-1.33,1
-1.85, 0.48,1
 1.74, 1.60,1
-1.46,-0.39,1
 1.87,-1.87,1
 1.57, 0.58,1
 0.21, 0.61,1
 0.93, 0.27,1
-1.47,-0.28,1
 1.28, 0.34,1
-1.19, 0.46,1
 1.99, 0.77,1
-0.39, 1.35,1
 0.52, 0.56,1
 0.55,-1.84,1
 0.22,-0.17,1
-0.23, 1.92,1
 0.77,-0.06,1
 0.56, 1.70,1
-0.09, 0.45,1
 1.36,-1.77,1
 0.04,-0.96,1
 1.52,-1.15,1
 0.56, 0.74,1
 1.82, 0.63,1
 1.99, 1.43,1
 0.01,-1.98,1
-1.72,-0.34,1
 0.30, 1.20,1
 0.98,-1.58,1
-1.65, 1.51,1
 0.05,-1.39,1
-1.49, 1.50,1
-0.03,-1.90,1
 1.48, 0.01,1
-1.42,-1.93,1
 1.99, 1.90,1
 0.58,-1.40,1
-0.29, 1.80,1
-0.56, 0.73,1
 1.85, 1.68,1
 0.48, 0.19,1
 0.78, 0.07,1
 0.40,-0.92,1
-1.94,-1.30,1
-1.88, 1.98,1
 0.15,-1.92,1
-0.91,-1.99,1
-1.53,-1.70,1
-0.23,-0.71,1
-0.99,-0.46,1
 1.49,-1.64,1
 1.54, 1.39,1
-0.37,-0.04,1
-1.06,-0.17,1
-0.64, 1.47,1
 1.62,-0.02,1
-1.89, 0.18,1
 1.76,-0.22,1
 0.13,-0.15,1
-1.99,-1.39,1
 1.89, 0.16,1
-0.13, 1.38,1
 0.98, 1.71,1
-0.37, 1.87,1
-1.99,-1.73,1
-1.87, 0.34,1
-1.42,-0.57,1
 1.91,-0.77,1
 0.09,-1.91,1
 1.27,-0.22,1
 0.83, 0.25,1
 0.70, 1.80,1
-1.53, 1.25,1
-0.92,-0.42,1
 1.14,-0.11,1
 1.79, 0.51,1
 1.30, 1.53,1
-0.54,-1.89,1
 0.40,-0.38,1
 0.65, 0.26,1
 0.94,-1.71,1
 1.91, 1.23,1
 0.90, 1.96,1
 1.61, 1.41,1
-0.30,-1.38,1
-1.07, 0.27,1
-1.84, 1.97,1
-0.45, 0.85,1
 0.97,-1.77,1
 1.36, 1.46,1
-1.94,-1.43,1
-1.60, 1.78,1
 0.13, 0.11,1
-0.32, 0.34,1
 1.16,-0.13,1
 0.12, 0.11,1
 0.62, 0.01,1
 1.72, 1.83,1
-0.70, 1.58,1
-0.18, 0.83,1
-0.29,-1.22,1
 0.32,-0.22,1
-1.34, 0.10,1
-0.28, 1.04,1
 0.45,-1.19,1
 1.78,-1.63,1
 0.20, 1.03,1
 0.58, 1.63,1
 1.27, 0.42,1
 0.65,-0.62,1
 0.58,-1.69,1
 0.01, 1.62,1
-1.74,-1.57,1
-1.26, 0.01,1
-1.41,-1.38,1
 0.70,-1.41,1
-0.62, 1.48,1
 1.93,-0.82,1
 1.74, 1.14,1
-1.31, 1.79,1
-1.69, 1.31,1
 1.18, 0.25,1
 0.77, 1.82,1
 0.74,-0.46,1
 1.97, 1.99,1
 1.28, 1.43,1
 1.58, 1.76,1
-1.49, 1.96,1
-1.72,-0.14,1
-1.56, 0.03,1
 1.65,-0.05,1
 1.11,-1.95,1
 1.12, 1.54,1
 1.94,-0.33,1
-1.69, 1.20,1
 1.91,-0.90,1
 0.10, 1.12,1
-0.24,-1.04,1
 1.70, 1.95,1
 0.12,-0.23,1
-1.50, 1.10,1
-1.96,-0.63,1
 0.06,-0.32,1
-0.49,-1.70,1
 0.08, 0.99,1
-0.63,-0.22,1
-0.04, 0.23,1
 0.04,-1.54,1
 0.19,-1.23,1
 0.83, 1.81,1
 1.11, 1.49,1
-1.88,-0.10,1
-0.23,-0.23,1
-1.13,-0.24,1
 0.06, 0.82,1
-0.46, 0.87,1
-0.05, 0.63,1
-0.24,-1.86,1
 0.50, 1.34,1
-0.51,-1.16,1
 1.94, 1.81,1
-0.17, 0.50,1
 0.74, 0.32,1
-1.18,-1.79,1
-0.76,-0.43,1
-1.95, 0.81,1
 1.64, 0.64,1
-0.67,-1.54,1
-0.03, 1.80,1
-1.93,-0.60,1
 0.17, 0.26,1
-0.49, 0.59,1
 0.36, 1.30,1
 1.69, 0.85,1
 0.58,-1.41,1
-0.92, 1.69,1
 0.53, 1.45,1
 1.98,-0.13,1
 0.04, 1.68,1
 1.83, 0.66,1
-1.58,-1.97,1
-0.92,-1.92,1
-0.29,-1.06,1
-1.82, 0.04,1
-1.58,-1.55,1
-0.90, 0.36,1
 0.40, 0.24,1
-1.51, 0.72,1
 1.87,-1.63,1
 0.18,-1.11,1
-0.38,-0.96,1
-0.34,-0.82,1
-0.40, 1.89,1
 0.60,-0.48,1
 1.99, 1.43,1
-0.57,-1.31,1
 0.29,-1.02,1
 1.36,-1.44,1
-0.46, 0.39,1
-1.99,-0.42,1
 0.04,-1.36,1
 1.74, 0.55,1
 1.74, 0.25,1
 0.78,-0.16,1
-0.38, 1.71,1
-1.95, 1.21,1
 0.52,-1.41,1
 0.19,-1.04,1
-0.07, 0.29,1
 0.28,-0.89,1
 0.38, 1.31,1
 1.46, 0.26,1
-1.57, 0.95,1
 1.03,-1.70,1
-1.32,-0.42,1
-1.59, 1.40,1
-1.95, 1.51,1
-0.85, 1.85,1
 1.50,-1.57,1
 1.35,-0.11,1
-0.85,-1.83,1
 0.16,-1.72,1
-0.28, 1.03,1
-0.98, 0.22,1
-1.23, 1.72,1
-1.25,-1.58,1
-1.91, 0.67,1
-1.77,-1.82,1
 0.29,-1.28,1
-0.10,-1.70,1
 1.94, 0.02,1
 1.21,-1.46,1
-0.97,-1.79,1
-0.46,-0.71,1
-1.97,-1.67,1
 1.91,-1.77,1
 0.88,-1.56,1
 0.23,-1.11,1
 0.54, 1.68,1
 0.04, 0.64,1
 0.13,-0.68,1
 1.75, 1.40,1
 0.75,-1.92,1
 1.82,-0.68,1
-0.93,-0.02,1
 1.02,-0.09,1
 0.04,-1.31,1
 0.12,-0.09,1
 0.14, 0.52,1
-0.91,-1.89,1
 1.05, 0.06,1
 1.55,-0.80,1
 0.13,-1.68,1
-1.52, 0.05,1
 1.55, 0.43,1
 0.68,-1.55,1
 0.64, 1.93,1
 0.64,-0.60,1
-0.27,-0.36,1
-1.86, 0.52,1
-0.11,-0.60,1
-1.82,-1.64,1
-1.07, 1.52,1
 0.62,-0.64,1
-1.33, 1.75,1
-1.33, 1.83,1
-0.50,-0.66,1
-0.86,-1.72,1
-0.89, 0.28,1
-0.39,-1.98,1
 0.82,-0.38,1
 0.54,-0.40,1
-0.19, 0.97,1
 0.06,-1.22,1
 1.57,-0.04,1
-0.79, 1.70,1
 0.90, 0.48,1
-0.15, 1.65,1
 0.86,-1.48,1
-0.16,-1.92,1
-0.47,-0.32,1
-1.97,-1.22,1
-1.39, 1.90,1
-1.76,-0.71,1
-0.73, 0.38,1
 1.55, 0.46,1
 1.29,-1.54,1
-1.92,-1.85,1
-1.42,-0.49,1
-0.50,-0.51,1
-1.92,-0.86,1
 1.42, 1.43,1
 0.06,-0.69,1
-0.93,-1.51,1
-1.27,-0.28,1
 0.72,-1.46,1
-0.36,-1.04,1
-1.93,-1.51,1
 0.64,-0.48,1
 0.06,-1.40,1
 0.16,-1.20,1
 0.26, 0.98,1
 1.62, 0.24,1
 0.17, 1.26,1
 1.88,-1.45,1
 0.50, 0.05,1
 1.38,-0.64,1
 1.78,-0.67,1
-0.30, 1.32,1
 1.64, 1.73,1
-0.64,-0.62,1
 1.98,-0.88,1
 1.73,-1.10,1
 0.37, 1.13,1
-0.26, 0.27,1
-1.22, 0.29,1
 0.71,-0.17,1
 1.57, 1.21,1
 1.68, 1.70,1
 0.21, 1.79,1
-0.93, 1.96,1
 1.37,-1.66,1
 0.60,-1.72,1
-1.68,-0.99,1
 1.77, 0.24,1
 1.71,-0.75,1
-1.60, 0.88,1
-0.89, 1.67,1
 1.97, 1.95,1
 1.93, 1.73,1
 1.86,-1.55,1
 0.13, 0.11,1
-0.07,-0.01,1
 0.58,-1.93,1
 1.76,-0.54,1
-0.23,-1.80,1
 1.06, 0.23,1
 1.51, 0.09,1
-1.56,-1.40,1
 0.21,-0.92,1
 0.87,-1.66,1
 1.07, 0.46,1
-0.90, 1.66,1
 0.36,-1.48,1
 0.46,-1.11,1
-0.71, 1.57,1
-0.21,-0.90,1
-1.81, 0.40,1
 0.59,-0.16,1
 0.38, 0.64,1
-0.43, 1.03,1
 1.52, 1.99,1
 1.50, 0.90,1
 0.06, 0.36,1
 1.00,-1.96,1
 1.70, 0.52,1
 1.82,-1.36,1
-0.75,-0.07,1
 0.39,-0.12,1
 0.73, 0.03,1
 1.95, 1.26,1
 1.68,-0.86,1
 1.43,-0.26,1
 0.50,-1.69,1
-1.93, 0.14,1
 0.30,-0.52,1
 1.07,-0.23,1
-1.47, 1.75,1
 0.41,-1.78,1
 0.48,-1.50,1
-1.18, 0.10,1
-0.30,-0.91,1
 0.29, 0.68,1
-0.50,-1.13,1
-1.50,-0.69,1
-0.09, 1.89,1
 0.94, 0.41,1
-0.37, 0.14,1
-0.62,-0.32,1
 1.79, 0.02,1
 1.43,-0.53,1
-0.63,-1.57,1
-0.58,-0.54,1
-1.67, 1.37,1
-0.01,-1.55,1
-1.48, 0.57,1
 0.33,-1.43,1
 0.87, 1.63,1
-1.31, 1.74,1
-1.12,-0.25,1
-0.86,-1.71,1
-0.28,-0.16,1
 1.42, 0.21,1
-1.30, 0.42,1
 1.10,-1.71,1
-0.01, 0.66,1
 0.69,-1.88,1
 1.25, 1.94,1
 1.86,-0.89,1
 0.48,-1.29,1
-1.40,-1.37,1
-1.49, 0.53,1
 0.27, 1.56,1
 0.26,-1.03,1
 0.11, 1.39,1
-1.42,-0.36,1
 1.26,-0.23,1
 1.81,-1.02,1
-0.60,-1.54,1
 1.62,-1.85,1
 1.72,-0.66,1
-1.91,-0.36,1
-0.93,-0.42,1
-0.77,-1.65,1
-0.23,-0.24,1
-0.04, 1.02,1
-0.18, 0.92,1
-0.97, 1.81,1
-0.35, 1.47,1
 1.56,-1.95,1
 1.59, 0.09,1
-0.43, 1.52,1
 1.39,-1.32,1
-1.08, 1.98,1
 0.51,-1.55,1
 1.22, 1.74,1
-0.99,-1.92,1
 0.15,-0.54,1
-1.48, 1.88,1
-1.87, 1.54,1
 1.97, 0.87,1
-1.10,-1.58,1
-1.73, 1.56,1
-0.39,-0.19,1
 1.06, 0.39,1
 0.76,-0.39,1
 0.76, 1.77,1
 0.89, 1.87,1
 0.62, 1.88,1
 1.48, 0.79,1
 0.28,-1.67,1
 0.02,-1.03,1
 1.93, 1.29,1
 0.41,-0.57,1
-1.75,-0.92,1
-0.07, 1.24,1
 1.60,-0.95,1
-0.33,-0.24,1
 0.82,-0.52,1
-0.97,-0.27,1
 0.07,-1.02,1
 1.37, 0.48,1
 0.59,-1.32,1
 1.61,-1.17,1
 1.36, 0.23,1
-0.15, 0.43,1
-0.21, 1.93,1
-0.46, 1.83,1
-0.60, 0.60,1
-1.86,-0.79,1
-1.09,-0.02,1
-1.34,-1.76,1
 1.99,-1.89,1
 1.13,-1.99,1
-1.37,-0.25,1
 0.19, 1.08,1
-1.69, 0.41,1
-1.02, 1.56,1
-0.02,-0.07,1
-1.71,-1.77,1
-0.46, 0.73,1
 0.39, 0.41,1
-1.47, 1.75,1
-0.84,-1.98,1
 0.07,-0.35,1
-1.82,-0.92,1
 0.22, 0.55,1
 0.80,-1.62,1
 1.35, 0.47,1
 0.49, 0.98,1
-1.84, 0.42,1
-1.15,-0.06,1
-1.81, 1.09,1
-0.83, 0.16,1
 1.43,-1.67,1
-0.83, 0.48,1
 1.66,-0.22,1
-0.18,-0.72,1
 0.07, 0.62,1
-0.87, 0.22,1
-1.68,-1.10,1
 0.88,-1.76,1
-0.53, 1.44,1
 0.21,-1.00,1
-0.53, 1.46,1
-0.19, 1.70,1
-0.27,-0.21,1
-0.05,-0.57,1
-0.20, 0.77,1
-0.20, 1.64,1
 0.24,-0.80,1
-1.76, 0.35,1
-1.79,-1.03,1
 1.36,-1.83,1
 0.50, 1.31,1
-0.60, 1.98,1
-0.49,-0.58,1
 1.49, 1.37,1
-1.82, 0.60,1
-0.04, 1.40,1
-0.44,-0.44,1
 0.65,-1.94,1
 1.67, 0.11,1
-0.35, 1.84,1
 0.56, 0.05,1
 0.08,-0.46,1
-1.52,-1.31,1
 1.81,-0.59,1
-0.49, 1.32,1
-1.75, 1.11,1
 0.04, 0.50,1
 0.33, 0.67,1
-0.74,-1.49,1
-1.44,-0.09,1
-1.68,-1.73,1
 1.73,-1.96,1
 1.61, 0.14,1
 0.70,-1.62,1
-1.82,-1.56,1
-0.60, 1.90,1
 0.81,-0.27,1
-0.43,-1.08,1
 0.35,-1.15,1
 0.63, 0.07,1
-0.39,-0.08,1
 0.38,-0.27,1
-1.85, 1.32,1
-0.13,-1.98,1
-0.05,-0.71,1
 0.60, 1.55,1
-0.15, 0.86,1
-0.59, 1.64,1
-0.04,-0.15,1
 1.94, 1.17,1
 1.46, 0.13,1
-0.73, 0.09,1
-1.53, 0.92,1
 0.57, 1.60,1
-1.22, 0.11,1
 1.79, 0.84,1
 1.87,-0.98,1
-0.30,-0.47,1
-0.47, 1.27,1
 0.24,-1.95,1
-0.61, 0.00,1
-1.77, 1.25,1
 0.06,-0.98,1
 0.29, 1.25,1
 1.32,-1.41,1
 0.15,-0.30,1
 1.63, 1.88,1
 1.99, 0.47,1
 0.24, 1.29,1
 0.77,-1.45,1
 1.40,-0.57,1
-0.12,-1.62,1
-0.02, 0.28,1
 1.81,-1.65,1
 0.33,-1.31,1
-0.60, 1.82,1
-0.78,-0.42,1
-1.91, 0.22,1
-1.55,-0.70,1
 1.62, 0.82,1
 0.10, 1.97,1
-1.30, 0.43,1
-0.93,-0.21,1
-1.77,-1.52,1
-0.15,-0.95,1
-1.55, 1.25,1
 0.34, 0.93,1
-0.88,-1.85,1
 0.18,-0.34,1
 1.62, 0.65,1
-0.53,-0.68,1
-1.77, 0.95,1
-1.50,-0.17,1
 0.07,-0.04,1
-1.30, 0.34,1
-0.74,-1.94,1
-0.56,-1.56,1
-1.91, 1.14,1
 0.33, 1.07,1
-0.24, 1.80,1
 0.06,-0.26,1
-1.80, 1.01,1
 0.08,-1.98,1
-1.43, 0.52,1
 0.10,-0.90,1
 0.67, 1.96,1
 1.32,-1.67,1
-0.55, 1.42,1
-0.52, 0.70,1
-1.56,-1.92,1
 1.02,-0.24,1
-1.23, 1.77,1
-1.58,-1.94,1
 1.18, 1.54,1
-0.31,-0.49,1
 1.95,-1.85,1
 1.61,-1.53,1
 0.63, 0.41,1
-0.50, 0.92,1
 1.22, 1.71,1
-0.57, 0.73,1
 1.82,-0.68,1
 1.98,-0.61,1
 0.31,-0.16,1
 1.85,-0.39,1
 1.40, 0.16,1
 0.92, 0.36,1
-0.32,-1.96,1
 1.80, 1.20,1
-0.26, 0.23,1
-1.44,-1.58,1
-1.82, 1.55,1
 0.55, 0.67,1
 0.66, 0.46,1
-1.04, 0.23,1
-0.40,-0.13,1
-1.45, 0.69,1
-0.50,-1.25,1
-1.85,-1.92,1
-0.55, 0.52,1
 0.26,-0.59,1
 0.60,-0.44,1
 1.40, 0.13,1
-1.55, 0.13,1
-0.36, 0.35,1
 0.96,-0.41,1
-0.41,-1.19,1
 0.65,-0.16,1
 1.76, 1.11,1
 0.37,-0.84,1
-1.93,-0.39,1
 0.06,-0.74,1
-1.50,-0.86,1
 1.25,-1.90,1
 1.82,-0.92,1
-0.03, 1.62,1
-0.97, 0.42,1
-1.60, 1.72,1
-1.49, 1.87,1
-0.25, 1.56,1
-1.92,-1.80,1
-1.64,-1.57,1
 1.04, 0.08,1
-0.93,-1.65,1
 1.29,-1.86,1
-0.88, 1.75,1
 1.01, 0.46,1
-0.06, 1.86,1
-1.58,-0.38,1
 0.50, 1.22,1
-0.33, 1.55,1
-0.02,-1.65,1
 1.58,-0.10,1
 1.23,-1.48,1
 0.37, 0.61,1
 0.70, 1.79,1
 0.23,-0.69,1
 1.80,-0.37,1
-0.23,-1.04,1
-1.28,-0.12,1
 0.28, 0.61,1
-0.35,-0.68,1
 1.35,-0.54,1
-0.39, 0.79,1
 1.46, 1.52,1
 1.36, 1.47,1
-1.62, 1.28,1
-0.06,-1.49,1
 1.54, 0.32,1
 1.69,-1.04,1
 1.97, 0.95,1
-1.47, 1.73,1
-1.45, 0.40,1
-1.79,-0.85,1
-0.03,-0.22,1
 0.93, 0.24,1
 1.59,-1.20,1
 1.73, 0.30,1
-1.44,-1.96,1
 1.29,-0.22,1
 1.14,-0.29,1
-0.34,-0.71,1
 0.18,-1.89,1
-0.92,-1.89,1
 1.67, 1.25,1
 0.10, 1.45,1
-1.92,-0.17,1
-1.15, 0.24,1
-0.88,-1.82,1
-1.69,-1.05,1
-1.87, 1.76,1
-1.41, 1.32,1
-1.56, 1.30,1
 0.19,-1.40,1
 0.04,-0.73,1
-0.04, 1.32,1
 0.26,-0.77,1
-1.72,-1.80,1
 0.65,-0.27,1
 1.04, 0.35,1
-1.71, 0.35,1
-0.78,-1.46,1
-0.27, 1.40,1
-0.25, 1.83,1
-1.51,-0.04,1
 0.27,-0.92,1
-0.80,-0.34,1
-1.65, 0.74,1
-0.96, 0.17,1
-0.03, 0.16,1
-0.75, 0.42,1
-1.70, 0.70,1
-0.04,-1.28,1
 1.55, 1.53,1
-0.30, 1.49,1
 0.26, 0.16,1
 1.38,-0.32,1
-0.22, 0.35,1
-0.04,-1.68,1
 1.10,-0.09,1
 1.88,-0.29,1
 0.12,-1.17,1
-1.69,-1.69,1
-1.58,-1.99,1
-0.36,-1.91,1
-1.96, 1.07,1
 1.76,-0.04,1
 0.39,-1.30,1
 0.18, 1.08,1
-0.20,-0.09,1
 0.07, 1.06,1
-1.74, 1.31,1
-1.41, 0.48,1
-1.66,-0.93,1
 0.28,-0.87,1
-0.50,-1.74,1
-0.33,-1.66,1
-1.53,-1.11,1
-0.46,-1.02,1
-1.92, 1.48,1
 1.77, 1.49,1
 0.58, 0.65,1
 0.49,-0.63,1
-0.11, 0.99,1
 1.88, 1.28,1
 0.59, 0.17,1
-0.07,-1.51,1
 0.38,-1.18,1
-0.13,-1.02,1
 1.34, 1.61,1
 1.65, 0.72,1
 1.27, 1.77,1
-0.07,-1.70,1
 1.51,-0.51,1
-1.93,-0.19,1
 1.75, 1.00,1
-0.23,-1.71,1
 1.99,-1.09,1
 1.79,-0.37,1
-0.20, 1.10,1
-0.29,-0.10,1
 0.25, 0.46,1
-0.14, 1.01,1
-0.45, 0.09,1
 0.27,-0.40,1
-0.37,-1.76,1
-1.78,-0.80,1
 1.12, 1.89,1
 0.45, 0.29,1
 1.72, 0.50,1
 0.44, 0.15,1
 1.47, 1.93,1
-0.19, 1.00,1
 0.32, 1.92,1
-1.35, 1.52,1
 1.29,-0.03,1
-0.01,-0.16,1
 0.46, 1.00,1
-0.61,-1.63,1
 0.08, 1.51,1
 0.19,-0.88,1
 1.63, 0.52,1
-1.56,-1.85,1
-1.61, 0.67,1
-0.52,-0.07,1
 0.31,-1.60,1
-0.36, 1.74,1
-1.34, 0.49,1
-0.62, 1.43,1
 0.57,-1.55,1
-0.12, 1.31,1
 1.84, 0.98,1
-1.11,-1.65,1
-1.76, 1.41,1
-0.94,-1.55,1
-0.46,-0.65,1
-0.43, 0.90,1
-0.79,-1.52,1
 0.86, 0.10,1
-0.28,-1.99,1
 0.38, 1.64,1
 1.61, 1.49,1
-1.44,-0.66,1
-1.55,-0.79,1
 0.07,-1.83,1
-1.76,-1.60,1
-0.19, 1.23,1
-1.34, 0.35,1
 1.89,-0.82,1
 0.20, 1.39,1
-0.84, 1.97,1
 1.45,-1.51,1
 1.97, 0.38,1
 0.03,-0.47,1
 0.22, 1.49,1
 0.96,-0.44,1
 1.17, 0.12,1
-0.07,-0.80,1
 0.54, 1.57,1
-1.45, 0.35,1
-1.20,-0.38,1
-1.95,-1.11,1
 0.10,-0.30,1
 1.30, 1.78,1
 0.49,-1.32,1
-0.27,-1.91,1
-1.65,-0.88,1
-0.05, 1.57,1
-1.22,-1.86,1
 1.30,-1.42,1
 0.07,-0.98,1
 1.32, 1.89,1
-0.36,-1.82,1
 0.67, 0.45,1
 0.90,-1.86,1
 0.06, 0.44,1
 1.21, 1.77,1
-0.02,-0.14,1
 1.79, 0.52,1
-0.10, 0.86,1
-0.80,-0.10,1
 1.67, 0.28,1
-0.01,-1.02,1
 0.17, 0.90,1
 0.51,-1.37,1
 0.31,-0.31,1
-1.53,-0.61,1
 1.86,-0.84,1
-1.88, 1.71,1
-1.36,-0.47,1
-1.53,-1.54,1
 0.26, 0.46,1
 0.82, 1.55,1
 0.09,-0.08,1
-1.77,-0.54,1
 1.58, 1.53,1
-1.86, 0.58,1
 1.90,-1.61,1
-0.11,-1.01,1
-0.23,-1.21,1
-1.50,-1.55,1
 0.44,-0.55,1
-1.94,-2.00,1
-0.52,-0.13,1
-0.99,-0.39,1
-1.62, 1.31,1
-0.03,-0.25,1
 0.50, 1.16,1
-0.94,-0.35,1
-1.12, 0.21,1
-1.23,-1.97,1
 1.40, 1.55,1
-0.89,-0.26,1
 1.87,-1.98,1
-1.61,-1.06,1
 1.98, 1.57,1
-0.46, 1.84,1
 0.56,-0.51,1
 1.53, 0.68,1
 0.46,-0.22,1
 1.52,-0.43,1
 1.43, 1.54,1
-1.92,-0.30,1
-0.40, 0.02,1
 0.48, 0.55,1
 0.95,-0.09,1
 0.49,-1.86,1
-0.56,-1.25,1
-1.96,-0.84,1
-1.76, 0.76,1
-0.92,-1.83,1
-1.06, 0.38,1
-0.18,-0.69,1
-0.39,-1.89,1
-0.38,-0.41,1
-0.58, 1.38,1
 0.47, 1.56,1
-0.50,-0.04,1
-0.73,-0.22,1
-0.17, 0.95,1
-0.26,-1.38,1
 1.60, 0.55,1
-0.24, 0.33,1
-1.66, 0.04,1
-1.90,-1.80,1
 1.37, 0.60,1
-1.86,-1.18,1
-0.96, 0.48,1
-1.18,-0.35,1
 1.85, 1.02,1
 1.01, 0.46,1
 0.96,-1.90,1
 0.67, 0.57,1
 0.58, 0.59,1
-1.44, 1.96,1
 0.40, 0.41,1
-1.83, 0.01,1
-0.40,-0.06,1
 0.24, 0.86,1
-1.59,-0.67,1
 1.92,-2.00,1
-1.48, 0.34,1
 1.85,-1.43,1
 0.55,-0.42,1
 0.82,-1.92,1
 1.90,-1.28,1
-1.39,-1.81,1
 1.01,-0.48,1
 0.15, 1.44,1
 1.90, 1.35,1
 0.47,-0.59,1
 0.52,-0.67,1
-1.74,-0.69,1
-1.74,-0.30,1
-1.69,-1.19,1
-1.27, 1.82,1
-1.93, 1.43,1
-1.80, 0.68,1
-1.28,-1.76,1
 1.32,-0.19,1
 1.05,-0.36,1
 1.74,-1.29,1
-0.96,-0.39,1
-0.39, 1.72,1
-0.19, 0.85,1
-1.39,-0.27,1
 0.77, 1.55,1
 1.75, 1.30,1
-0.78,-0.54,1
-1.23,-0.21,1
-1.51,-1.53,1
 0.11, 1.41,1
-0.95,-0.22,1
 0.58,-0.29,1
-1.78, 1.46,1
 1.55,-0.45,1
 1.56, 1.69,1
-1.06, 1.61,1
-0.19,-1.55,1
 1.67,-1.17,1
-1.44, 1.86,1
 1.19, 0.11,1
 0.78,-1.89,1
 1.70, 1.76,1
-0.59, 0.18,1
-0.11, 0.84,1
-0.19,-0.87,1
-0.40, 0.02,1
-1.24, 1.77,1
 0.99, 1.79,1
-0.00, 0.12,1
 0.52, 1.86,1
 0.43,-0.37,1
 1.40, 1.46,1
 1.67, 0.81,1
 0.86,-0.13,1
 0.52,-1.28,1
-0.45, 0.27,1
 1.75,-0.30,1
 1.02,-0.31,1
-1.63, 1.30,1
-1.70,-0.65,1
 0.77,-1.75,1
-0.67,-0.27,1
-0.38, 0.17,1
 0.01,-1.55,1
 0.45, 1.24,1
-1.73, 1.64,1
 1.60,-1.33,1
 0.59, 1.30,1
-0.59, 0.42,1
-1.32, 1.78,1
 1.98,-1.83,1
 2.00,-0.60,1
 1.74,-0.11,1
 0.30,-1.66,1
 0.34,-1.13,1
 0.64,-0.08,1
-1.61,-0.96,1
 1.84,-1.40,1
 1.52,-0.12,1
-0.06,-0.53,1
-1.44, 0.04,1
 1.81,-1.74,1
 0.85, 0.38,1
 0.47, 0.75,1
 1.50,-1.34,1
 0.26, 1.08,1
-0.85,-1.48,1
-1.66,-0.86,1
-0.51, 0.70,1
 1.48,-0.28,1
-0.55, 0.64,1
 1.24,-0.24,1
 0.34,-0.56,1
-0.03,-0.82,1
-0.58, 0.30,1
-0.77,-1.70,1
 0.64,-0.06,1
 0.66,-1.90,1
 1.34, 1.39,1
 0.78,-0.37,1
-0.08, 1.48,1
-0.54, 0.29,1
 1.73,-1.44,1
-0.32, 0.65,1
 1.40, 1.91,1
-0.41,-1.11,1
-1.95, 0.88,1
 1.91, 0.21,1
 0.79, 0.14,1
 0.02, 0.86,1
 1.23, 1.69,1
-0.58,-0.14,1
-0.38,-0.67,1
 0.14, 0.71,1
-0.14,-1.87,1
 1.37,-0.15,1
-0.46,-1.33,1
-0.30,-1.71,1
-0.26, 1.51,1
-1.08, 1.96,1
-0.36,-0.98,1
 0.14,-1.58,1
-0.71, 0.13,1
 1.74,-0.92,1
 0.04, 1.73,1
 1.66, 1.57,1
-1.17,-1.80,1
 1.90,-0.93,1
-0.26, 1.48,1
 0.09,-1.89,1
-0.36, 0.42,1
 1.80, 1.92,1
 0.15,-1.47,1
-0.26, 0.21,1
 1.81,-1.01,1
 1.36,-1.95,1
-0.67, 0.45,1
-0.94,-0.02,1
-1.23, 0.54,1
-1.62, 1.92,1
 0.16, 1.37,1
-1.31,-1.41,1
-0.85, 1.80,1
 0.48, 1.29,1
-0.31,-0.43,1
-0.44,-1.22,1
-1.80, 1.36,1
-0.40,-0.45,1
 0.22, 1.31,1
 1.65,-0.89,1
 1.62,-0.69,1
 1.17, 1.78,1
-1.93,-0.07,1
 1.62,-1.87,1
 0.42, 1.34,1
 0.18,-1.02,1
-1.11,-1.93,1
 0.34,-0.50,1
-0.26, 1.70,1
-0.12,-1.18,1
 0.33, 1.70,1
 0.64, 1.43,1
-1.36,-1.37,1
 0.41,-1.00,1
-1.48, 1.42,1
-0.09, 1.56,1
 1.48, 1.81,1
-1.92, 0.43,1
 0.61,-0.62,1
 0.89,-1.99,1
-1.48,-1.59,1
-1.82, 1.98,1
-0.83, 1.67,1
-1.59, 1.28,1
 0.93, 1.91,1
-0.29,-1.03,1
-1.98, 1.68,1
 0.61, 0.17,1
-0.58,-0.70,1
 1.60, 0.87,1
 0.80,-0.49,1
 0.66, 0.35,1
 1.56,-0.66,1
-1.51,-0.78,1
-0.21,-1.97,1
-0.08,-1.51,1
 0.36,-0.95,1
-1.77,-0.01,1
 1.70, 1.93,1
-0.44,-1.91,1
 1.62, 1.20,1
 1.37,-1.60,1
 1.97, 0.31,1
-0.98,-0.02,1
-1.90, 0.87,1
-0.47,-1.27,1
 0.08, 1.20,1
 1.65,-1.66,1
 0.90, 1.90,1
 0.57,-0.53,1
